Run	Charge
9608	571.953
9609	580.039
9610	576.633
9611	578.913
9612	584.398
9613	576.499
9614	572.18
9615	576.883
9616	580.273
9617	578.109
9618	580.09
9619	589.793
9620	578.379
9621	742.527
9622	585.875
9623	583.688
9624	576.969
9625	579.938
9626	577.766
9627	672.059
9628	671.129
9629	578.883
9630	575.688
9631	581.523
9632	582.984
9633	754.469
9634	576.672
9635	579.812
9636	579.133
9637	573.016
9638	578.336
9639	576.898
9640	581.167
9641	571.758
9642	573.523
9643	580.508
9644	575.867
9645	578.574
9646	589.336
9647	577.172
9648	578.5
9649	580.191
9650	578.953
9651	580.879
9652	583.203
9653	580.246
9654	572.441
9655	575.969
9656	626.262
9657	582.324
9658	581.145
9659	673.781
9660	577.924
9661	579.312
9662	578.312
9663	578.359
9664	578.979
9665	577.68
9666	577.938
9667	584.273
9668	581.257
9669	580.227
9670	585.273
9671	580.352
9672	578.947
9673	573.852
9674	580.719
9675	579.812
9676	582.062
9677	578.16
9678	581.609
9679	581.315
9680	570.328
9681	579.406
9682	578.703
9683	573.543
9684	578.211
9685	575.115
9686	575.758
9687	742.148
9688	576.133
9689	574.418
9690	673.068
9691	581.453
9692	575.523
9693	580
9694	565.219
9695	572.466
9696	574.68
9697	572.781
9698	683.2
9699	581.688
9700	637.703
9701	567.938
9702	571.479
9703	576.531
9704	578.129
9705	580.484
9706	582.812
9707	578.936
9708	580.305
9709	575.055
9710	575.65
9711	579.52
9712	578.16
9713	644.996
9714	578.445
9715	583.469
9716	575.715
9717	577.266
9718	583.895
9719	579.734
9720	617.109
9721	573.577
9722	582.82
9723	582.711
9724	573.219
9725	576.783
9726	575.258
9727	572.727
9728	564.707
9729	578.977
9730	584.031
9731	679.516
9732	667.842
9733	575.069
9734	682.023
9735	579.008
9736	577.234
9737	580.984
9738	575.016
9739	574.348
9740	574.631
9741	578.172
9742	580.488
9743	578.078
9744	582.23
9745	576.5
9746	575.984
9747	579.715
9748	580.312
9749	576.633
9750	656.602
9751	580.367
9752	580.094
9753	579.836
9754	579.32
9755	580.28
9756	579.523
9757	577.777
9758	578.305
9759	578.18
9760	579.914
9761	676.691
9762	574.07
9763	579.359
9764	581.613
9765	576.68
9766	580.062
9767	568.273
9768	574.555
9769	580.797
9770	572.844
9771	578.832
9772	580.695
9773	578.707
9774	585.812
9775	586.562
9776	574.5
9777	1017.18
9778	583.094
9779	581.047
9780	579.762
9781	580.922
9782	576.621
9783	584.289
9784	573.484
9785	574.569
9786	577.852
9787	578.656
9788	576.252
9789	656.547
9790	580.43
9791	609.43
9792	574.219
9793	582.672
9794	578.758
9795	674.062
9796	571.453
9797	583.203
9798	581.289
9799	571.971
9800	583.453
9801	577.771
9802	571.531
9803	577.891
9804	581.25
9805	578.32
9806	588.5
9807	580.539
9808	571.98
9809	577.973
9810	573.977
9811	577.531
9812	572.51
9813	572.936
9814	577.023
9815	583.5
9816	595.273
9817	584.625
9818	573.125
9819	588.297
9820	581.586
9821	588.093
9822	616.242
9823	581.016
9824	588.164
9825	587.297
9826	584.031
9827	587.711
9828	670.969
9829	586.562
9830	584.146
9831	584.094
9832	580.375
9833	581.469
9834	582.797
9835	580.391
9836	582.164
9837	580.391
9838	586.576
9839	588.738
9840	584.605
9841	582.637
9842	583.188
9843	583.594
9844	584.926
9845	582.359
9846	686.969
9847	585.641
9848	579.074
9849	583.561
9850	583.914
9851	580.391
9852	581.674
9853	586.781
9854	581.42
9855	579.477
9856	592.797
9857	585.719
9858	587.329
9859	710.406
9860	679.289
9861	584.648
9862	582.837
9863	586.07
9864	610.859
9865	585.369
9866	584.406
9867	584.285
9868	583.852
9869	581.734
9870	579.07
9871	585.967
9872	586.57
9873	580.219
9874	332.312
9875	581.031
9876	585.402
9877	586.633
9878	576.996
9879	581.359
9880	579.102
9881	585.953
9882	585.148
9883	588.07
9884	581.861
9885	585.391
9886	587.457
9887	580.156
9888	576.008
9889	580.915
9890	594.266
9891	580.344
9892	587.719
9893	583.398
9894	584.109
9895	582.016
9896	609.414
9897	583.109
9898	577.484
9899	584.617
9900	583.109
9901	583.102
9902	583.742
9903	579.695
9904	588.308
9905	587.398
9906	586.24
9907	592.891
9908	583.906
9909	581.734
9910	587.297
9911	582.047
9912	583.371
9913	573.484
9914	584.154
9915	581.941
9916	589.168
9917	588.789
9918	584.184
9919	581.703
9920	578.266
9921	577.438
9922	583.039
9923	583.578
9924	581.805
9925	666.609
9926	580.531
9927	585
9928	580.273
9929	687.547
9930	589.016
9931	586.221
9932	587.547
9933	583.891
9934	676.428
9935	582.109
9936	571.922
9937	580.679
9938	587.664
9939	583.102
9940	586.297
9941	586.828
9942	575.422
9943	581.797
9944	589.375
9945	587.125
9946	586.723
9947	581.254
9948	583.875
9949	576.469
9950	587.781
9951	568.062
9952	582.379
9953	578.594
9954	580.938
9955	580
9956	573.32
9957	583.918
9958	679.688
9959	615.152
9960	589.598
9961	583.074
9962	581.422
9963	583.352
9964	584.375
9965	584.422
9966	586.641
9967	584.391
9968	588.129
9969	588.553
9970	587.504
9971	585.836
9972	585.516
9973	581.141
9974	588.023
9975	583.281
9976	610.578
9977	586.022
9978	580.852
9979	581.57
9980	582.64
9981	582.641
9982	582.445
9983	581.477
9984	573.719
9985	583.689
9986	579.734
9987	583.921
9988	582.523
9989	584.609
9990	583.383
9991	582.633
9992	670.172
9993	582.875
9994	575.562
9995	577.141
9996	578.5
9997	659.254
9998	581.781
9999	583.523
10000	587.797
10001	584.895
10002	584.141
10003	587.848
10004	581.363
10005	580.406
10006	585.438
10007	585.625
10008	581.984
10009	586.008
10010	584.973
10011	580.414
10012	582.86
10013	588.75
10014	582.781
10015	582.273
10016	584.531
10017	579.289
10018	582.781
10019	576.594
10020	580.797
10021	703.461
10022	581.088
10023	586.508
10024	579.531
10025	585.062
10026	585.242
10027	582.625
10028	578.609
10029	585.059
10030	584
10031	584.027
10032	580.102
10033	579.098
10034	581.689
10035	592.375
10036	581.641
10037	585.324
10038	587.367
10039	585.934
10040	585.156
10041	582.617
10042	584.633
10043	579.82
10044	583.172
10045	585.814
10046	580.477
10047	581.359
10048	584.953
10049	587.859
10050	585.43
10051	585.683
10052	642.938
10053	587.125
10054	584.266
10055	588.234
10056	584.232
10057	582.336
10058	586.266
10059	585.664
10060	672.937
10061	584.787
10062	588.086
10063	580.344
10064	587.35
10065	581.312
10066	581.641
10067	581.516
10068	583.797
10069	582.672
10070	583.953
10071	588.469
10072	583.836
10073	689.039
10074	584.605
10075	591.076
10076	587.625
10077	583.523
10078	583.641
10079	585.391
10080	585.553
10081	585.445
10082	584.477
10083	583.422
10084	587.001
10085	582.807
10086	588.117
10087	587.711
10088	664.18
10089	590.615
10090	579.875
10091	574.523
10092	586.493
10093	575.008
10094	586.906
10095	583.062
10096	581.453
10097	578.672
10098	586.215
10099	580.297
10100	591.773
10101	583.26
10102	593.438
10103	582.316
10104	589.77
10105	582.516
10106	430.891
10107	590.145
10108	588.564
10109	576.867
10110	584.242
10111	576.75
10112	582.409
10113	587.18
10114	577.594
10115	580.309
10116	576.641
10117	587.945
10118	583.374
10119	585.547
10120	581.641
10121	583.719
10122	576.891
10123	582.721
10124	579.609
10125	582.195
10126	579.164
10127	579.09
10128	586.037
10129	572.891
10130	591.688
10131	580.711
10132	585.27
10133	578.969
10134	579.719
10135	581.121
10136	589.004
10137	581.188
10138	582.242
10139	582.895
10140	587.482
10141	582.359
10142	583.57
10143	579.859
10144	580.75
10145	583.105
10146	580.188
10147	579.891
10148	579.18
10149	581.728
10150	583.484
10151	581.695
10152	637.758
10153	578.992
10154	588.764
10155	582.656
10156	582.836
10157	579.212
10158	580.781
10159	579.883
10160	688.902
10161	584.742
10162	582.195
10163	585.16
10164	591.113
10165	581.102
10166	678.516
10167	580.188
10168	581.395
10169	589.023
10170	584.002
10171	579.758
10172	582.359
10173	580.109
10174	581.344
10175	579.281
10176	588.086
10177	580.65
10178	583.469
10179	585.297
10180	585.97
10181	580.062
10182	587.469
10183	583.836
10184	577.445
10185	588.535
10186	578.734
10187	579.87
10188	585.836
10189	578.172
10190	585.945
10191	585.773
10192	580.359
10193	579.555
10194	583.926
10195	582.156
10196	592.582
10197	584.535
10198	584.172
10199	584.01
10200	583.928
10201	585.57
10202	579.969
10203	578.219
10204	577.734
10205	580.461
10206	579.984
10207	588.167
10208	585.977
10209	586.214
10210	584.125
10211	584.586
10212	579.883
10213	578.945
10214	578.164
10215	579.516
10216	585.555
10217	575.5
10218	579.969
10219	588.549
10220	583.125
10221	576.031
10222	578.246
10223	583.609
10224	582.18
10225	580.578
10226	582.235
10227	582.133
10228	581.766
10229	581.283
10230	579.711
10231	581.445
10232	576.844
10233	581.172
10234	578.195
10235	580.68
10236	578.594
10237	588.617
10238	584.711
10239	583.656
10240	575.969
10241	587.159
10242	586.773
10243	580.043
10244	585.781
10245	579.969
10246	578.961
10247	579.016
10248	583.586
10249	687.525
10250	579.578
10251	587.975
10252	708.68
10253	582.781
10254	582.285
10255	583.273
10256	578.973
10257	583.121
10258	574.719
10259	582.688
10260	581.18
10261	669.375
10262	576.938
10263	585.844
10264	587.414
10265	578.805
10266	577.797
10267	589.859
10268	582.492
10269	586.983
10270	585.094
10271	582.805
10272	587.552
10273	579.453
10274	579.266
10275	586.844
10276	583.484
10277	581.57
10278	598.688
10279	584.98
10280	590.553
10281	584.445
10282	983.668
10283	577.797
10284	578.125
10285	576.25
10286	581.887
10287	579.449
10288	583.191
10289	585.32
10290	584.695
10291	580.781
10292	581.625
10293	580.92
10294	580.617
10295	580.473
10296	588.203
10297	577.5
10298	589.164
10299	586.056
10300	578.859
10301	578.984
10302	580.354
10303	581.523
10304	578.953
10305	580.867
10306	589.783
10307	574.797
10308	583.383
10309	580.219
10310	585.098
10311	585.828
10312	585.719
10313	580.285
10314	581.465
10315	586.543
10316	581.797
10317	577.297
10318	584.543
10319	584.385
10320	581.531
10321	579.219
10322	580.875
10323	587.344
10324	585.935
10325	583.883
10326	619.406
10327	582.703
10328	585.694
10329	582.602
10330	582.406
10331	578.023
10332	584.227
10333	584.031
10334	581.125
10335	587.975
10336	575.719
10337	581.046
10338	579.492
10339	582.133
10340	681.672
10341	588.705
10342	584.492
10343	580.711
10344	586.902
10345	580.965
10346	580.301
10347	580.656
10348	585.885
10349	583.449
10350	580.43
10351	586
10352	658.891
10353	584.16
10354	572.641
10355	577.023
10356	579.789
10357	587.148
10358	579.438
10359	586.797
10360	581.17
10361	589.039
10362	583.648
10363	588.938
10364	580.32
10365	587.812
10366	581.266
10367	580.34
10368	670.125
10369	583.547
10370	580.836
10371	581.672
10372	609.75
10373	582.141
10374	583.297
10375	583.602
10376	585.277
10377	577.328
10378	579.23
10379	579.938
10380	581.031
10381	587.641
10382	582.094
10383	583.188
10384	577.406
10385	581.25
10386	585.701
10387	578.688
10388	582.854
10389	582.777
10390	580
10391	581.469
10392	583.164
10393	579.859
10394	591.461
10395	582.89
10396	583.883
10397	591.211
10398	582.672
10399	582.961
10400	578.891
10401	586.352
10402	582.688
10403	583.094
10404	587.523
10405	579.586
10406	587.156
10407	586.436
10408	587.773
10409	582.312
10410	581.328
10411	585.887
10412	586.688
10413	582.172
10414	584.457
10415	590.223
10416	583.398
10417	582.25
10418	577.664
10419	585.758
10420	591.158
10421	579.027
10422	582.297
10423	578.906
10424	581.43
10425	582.19
10426	582.383
10427	583.758
10428	578.883
10429	583.305
10430	587.484
10431	582.625
10432	586.93
10433	575.062
10434	586.205
10435	581.578
10436	579.477
10437	580.414
10438	582.008
10439	585.828
10440	584.761
10441	586.242
10442	583.797
10443	583.633
10444	683.759
10445	577.922
10446	577.953
10447	586.395
10448	584.02
10449	583.52
10450	586.219
10451	592.4
10452	585.34
10453	585.617
10454	585.703
10455	589.25
10456	588.406
10457	582
10458	583.094
10459	578.969
10460	582.766
10461	581.678
10462	647.766
10463	581.812
10464	582.446
10465	581.25
10466	574.586
10467	583.43
10468	581.559
10469	580.453
10470	588.094
10471	581.523
10472	585.156
10473	578.555
10474	580.414
10475	585.641
10476	583.484
10477	577.711
10478	582.954
10479	582.426
10480	582.52
10481	578.93
10482	585.184
10483	580.031
10484	582.324
10485	580.562
10486	580.844
10487	579.391
10488	581.223
10489	584.727
10490	587.379
10491	581.051
10492	582.598
10493	587.758
10494	577.52
10495	583.309
10496	586.945
10497	688.281
10498	581.422
10499	582.938
10500	582.922
10501	580.625
10502	584.117
10503	579.523
10504	578.473
10505	579.305
10506	585.344
10507	580.039
10508	582.734
10509	577.469
10510	581.92
10511	589.555
10512	579.633
10513	695.133
10514	585.84
10515	584.453
10516	589.508
10517	582.875
10518	588.914
10519	580.328
10520	585.547
10521	581.75
10522	675.312
10523	585
10524	582.047
10525	589.008
10526	582.125
10527	584.266
10528	556.219
10529	586.102
10530	583.156
10531	583.602
10532	587.453
10533	585.855
10534	579.867
10535	581.52
10536	586.721
10537	586.828
10538	580.812
10539	587.016
10540	586.914
10541	583.654
10542	682.234
10543	587.281
10544	593.828
10545	581.599
10546	583.5
10547	587.165
10548	578.852
10549	579.078
10550	584.893
10551	584.469
10552	581.477
10553	579.328
10554	580.598
10555	588.727
10556	588.5
10557	584.047
10558	581.582
10559	582.023
10560	584.219
10561	577.734
10562	579.688
10563	585.668
10564	584.631
10565	585.369
10566	578.934
10567	580.656
10568	583.418
10569	581.852
10570	585.734
10571	580.367
10572	583.109
10573	587.23
10574	582.672
10575	586.867
10576	584.289
10577	584.172
10578	581.132
10579	590.289
10580	585.359
10581	586.938
10582	579.914
10583	582.789
10584	577.094
10585	583.523
10586	585.039
10587	583.344
10588	580.961
10589	576.75
10590	586.235
10591	693.547
10592	578.82
10593	582.703
10594	580.68
10595	580.309
10596	591.514
10597	587.125
10598	586.098
10599	583.941
10600	582.516
10601	583.117
10602	583.234
10603	586.117
10604	577.797
10605	583.656
10606	582.266
10607	590.516
10608	587.363
10609	574.367
10610	583.883
10611	588.445
10612	577.094
10613	578.461
10614	585.047
10615	582.809
10616	583.328
10617	578.688
10618	680.729
10619	579.82
10620	580.461
10621	590.067
10622	584.594
10623	582.468
10624	581.195
10625	580.625
10626	578.422
10627	581.555
10628	580.031
10629	668.727
10630	581.859
10631	579.943
10632	580.25
10633	579.383
10634	580.293
10635	580.031
10636	580.75
10637	581.691
10638	579.008
10639	583.137
10640	587.549
10641	582.055
10642	584.836
10643	577.49
10644	578.441
10645	679.661
10646	581.942
10647	579.203
10648	591.023
10649	582.436
10650	577.574
10651	583.762
10652	578.461
10653	586.795
10654	583.078
10655	577.551
10656	584.059
10657	586.609
10658	577.617
10659	585.133
10660	577.678
10661	583.235
10662	583.477
10663	587.477
10664	582.6
10665	586.233
10666	644.477
10667	585.359
10668	580.393
10669	581.051
10670	587.277
10671	583.43
10672	577.859
10673	585.02
10674	581.77
10675	579.25
10676	579.555
10677	577.578
10678	579.162
10679	582.23
10680	584.656
10681	578.844
10682	690.915
10683	579.299
10684	585.938
10685	576.906
10686	577.949
10687	577.133
10688	671.133
10689	582.039
10690	581.891
10691	580.004
10692	583.539
10693	577.031
10694	579.473
10695	582.078
10696	584.918
10697	582.385
10698	583.203
10699	588.43
10700	582.781
10701	572.737
10702	581.108
10703	583.344
10704	585.352
10705	578.938
10706	587.609
10707	578.723
10708	582.668
10709	706.875
10710	575.531
10711	583.289
10712	577.47
10713	580.32
10714	590.344
10715	584.742
10716	589.156
10717	579.44
10718	576.193
10719	585
10720	581.484
10721	580.555
10722	576.885
10723	577.564
10724	583.789
10725	581.461
10726	579.473
10727	582.242
10728	580.879
10729	583.23
10730	586.438
10731	583.531
10732	578.686
10733	577.637
10734	580.961
10735	587.648
10736	577.225
10737	577.325
10738	583.695
10739	585.18
10740	580.156
10741	577.426
10742	583.227
10743	578.082
10744	580.195
10745	580.926
10746	581.438
10747	579.688
10748	580.016
10749	578.117
10750	582.842
10751	582.44
10752	582.703
10753	582.102
10754	584.718
10755	500.906
10756	685.369
10757	571.781
10758	585.375
10759	582.288
10760	579.057
10761	580.406
10762	579.082
10763	578.078
10764	580.133
10765	582.402
10766	584.016
10767	582.309
10768	582.656
10769	582.125
10770	585.016
10771	580.949
10772	579.078
10773	617.914
10774	586.061
10775	579.499
10776	580.451
10777	576.32
10778	575.203
10779	582.641
10780	583.715
10781	583.051
10782	582.082
10783	581.84
10784	576.562
10785	580.359
10786	581.77
10787	575.68
10788	578.152
10789	576.566
10790	581.52
10791	580.168
10792	582.957
10793	580.652
10794	584.652
10795	577.453
10796	579.973
10797	579.709
10798	582.272
10799	580.532
10800	581.974
10801	580.594
10802	579.398
10803	581.191
10804	581.223
10805	581.75
10806	580.941
10807	581.119
10808	580.438
10809	580.324
10810	583.028
10811	579.014
10812	582.811
10813	584.66
10814	577.89
10815	587.633
10816	583.115
10817	579.594
10818	578.113
10819	578.316
10820	580.969
10821	577.741
10822	580.787
10823	583.558
10824	582.086
10825	586.824
10826	581.812
10827	579.875
10828	578.258
10829	586.117
10830	579.646
10831	577.43
10832	579.154
10833	581.929
10834	586.912
10835	588.709
10836	584.959
10837	575.588
10838	576.754
10839	582.93
10840	580.715
10841	581.574
10842	578.227
10843	584.464
10844	585.105
10845	585.309
10846	584.649
10847	575.547
10848	582.855
10849	579.266
10850	581.385
10851	584.691
10852	578.654
10853	584.666
10854	578.383
10855	579.151
10856	582.099
10857	582.109
10858	581.023
10859	580.926
10860	580.365
10861	582.914
10862	580.703
10863	307.582
10864	576.742
10865	583.098
10866	583.711
10867	586.143
10868	578.67
10869	585.485
10870	580.463
10871	577.232
10872	584.949
10873	584.062
10874	580.504
10875	581.824
10876	578.715
10877	702.734
10878	572.647
10879	580.117
10880	574.688
10881	753.609
10882	584.094
10883	580.06
10884	666.266
10885	573.715
10886	581.656
10887	574.57
10888	577.758
10889	575.029
10890	579.305
10891	581.264
10892	586.086
10893	580.738
10894	577.762
10895	580.566
10896	578.977
10897	581.141
10898	581.641
10899	577.18
10900	577.396
10901	576.824
10902	573.953
10903	576.641
10904	578.219
10905	580.266
10906	568.266
10907	575.318
10908	577.609
10909	578.077
10910	576.75
10911	574.414
10912	578.589
10913	580.773
10914	575.046
10915	579.18
10916	582.5
10917	581.91
10918	578.367
10919	681.891
10920	583.176
10921	583.047
10922	580.734
10923	583.332
10924	575.115
10925	576.254
10926	575.303
10927	582.756
10928	672.809
10929	580.039
10930	573.383
10931	580.68
10932	577.055
10933	578.93
10934	576.916
10935	578.648
10936	583.734
10937	576.201
10938	659.422
10939	574.914
10940	579.492
10941	574.552
10942	580.344
10943	584.756
10944	576.68
10945	580.773
10946	574.543
10947	581.914
10948	576.254
10949	581.203
10950	583.73
10951	580.887
10952	575.449
10953	581.109
10954	581.119
10955	583.602
10956	572.68
10957	580.539
10958	577.774
10959	576.508
10960	575.727
10961	576.809
10962	679.758
10963	584.391
10964	576.125
10965	576.084
10966	572.914
10967	586.703
10968	571.9
10969	579.469
10970	573.09
10971	575.916
10972	579.586
10973	580.68
10974	581.285
10975	579.262
10976	571.781
10977	583.414
10978	579.074
10979	580.055
10980	580.492
10981	578.809
10982	571.396
10983	581.562
10984	579.621
10985	579.512
10986	586.43
10987	575.084
10988	574.977
10989	575.102
10990	575.984
10991	576.983
10992	580.508
10993	578.641
10994	575.961
10995	580.773
10996	576.555
10997	578.945
10998	577.969
10999	577.578
11000	574.387
11001	583.387
11002	581.449
11003	578.727
11004	582.207
11005	585.387
11006	587.375
11007	581.654
11008	678.617
11009	577.031
11010	577.229
11011	578.578
11012	574.266
11013	575.971
11014	579.773
11015	583.32
11016	672.461
11017	577.254
11018	577.895
11019	579.023
11020	581.289
11021	579.969
11022	576.389
11023	578.859
11024	580.867
11025	580.336
11026	573.053
11027	581.738
11028	583.117
11029	576.922
11030	580.805
11031	580.617
11032	579.691
11033	581.977
11034	583.297
11035	578.25
11036	584.033
11037	574.812
11038	577.649
11039	574.406
11040	578.812
11041	791.867
11042	576.617
11043	580.508
11044	578.328
11045	574.014
11046	579.5
11047	576.133
11048	577.664
11049	576.575
11050	575.625
11051	580.371
11052	580.148
11053	580.104
11054	586.055
11055	586.137
11056	580.582
11057	581.305
11058	579.648
11059	578.918
11060	682.438
11061	577.594
11062	580.307
11063	578.836
11064	571.211
11065	662.93
11066	579.195
11067	578.051
11068	570.799
11069	581.594
11070	572.536
11071	573.656
11072	575.814
11073	579.453
11074	578.789
11075	574.703
11076	574.188
11077	569.734
11078	566.178
11079	569.141
11080	568.143
11081	572.562
11082	566.121
11083	566.633
11084	572.18
11085	673.492
11086	562.281
11087	572.845
11088	570.359
11089	568.172
11090	575.219
11091	710.141
11092	569.68
11093	566.04
11094	581.438
11095	578.02
11096	566.607
11097	569.328
11098	567.34
11099	621.688
11100	570.906
11101	568.303
11102	572.109
11103	572.488
11104	574.422
11105	570.801
11106	570.273
11107	571.734
11108	654.367
11109	576.039
11110	570.594
11111	569.567
11112	578.281
11113	648.688
11114	573.164
11115	568.109
11116	650.297
11117	569.027
11118	572.062
11119	571.102
11120	576.258
11121	570.688
11122	565.6
11123	571.039
11124	683.275
11125	570.594
11126	571.152
11127	574.039
11128	571.344
11129	607.938
11130	572.242
11131	572.984
11132	575.438
11133	567.801
11134	573.238
11135	570.016
11136	654.273
11137	568.371
11138	575.113
11139	560.391
11140	572.641
11141	572.156
11142	572.602
11143	572.398
11144	567.756
11145	663.586
11146	571.219
11147	571.164
11148	571.074
11149	573.773
11150	572
11151	573.031
11152	567.102
11153	727.797
11154	578.266
11155	572.461
11156	572.859
11157	566.776
11158	569.992
11159	571.609
11160	571
11161	566.258
11162	585.199
11163	570.25
11164	568.75
11165	572.016
11166	573.453
11167	572.652
11168	573.988
11169	573.082
11170	570.465
11171	570.33
11172	580.098
11173	567
11174	573.281
11175	568.191
11176	568.047
11177	570.352
11178	688.75
11179	578.789
11180	652.25
11181	571.672
11182	576.422
11183	568.116
11184	570.453
11185	570.367
11186	566.07
11187	571.141
11188	566.758
11189	570.75
11190	575.727
11191	570.086
11192	571.781
11193	559.32
11194	663.572
11195	574.203
11196	574.469
11197	571.422
11198	658.18
11199	569.43
11200	571.75
11201	649.109
11202	572.508
11203	563.07
11204	570.938
11205	569.348
11206	654.688
11207	570.703
11208	558.031
11209	571.875
11210	560.203
11211	569.711
11212	571.828
11213	571.285
11214	571.566
11215	567.963
11216	572.23
11217	572.41
11218	568.473
11219	567.328
11220	564.289
11221	666.25
11222	566.75
11223	571.25
11224	657.973
11225	571.188
11226	576.773
11227	571.582
11228	645.906
11229	572.945
11230	570.625
11231	568.008
11232	570.211
11233	575.109
11234	564.424
11235	568.789
11236	571.328
11237	570.258
11238	568.12
11239	568.336
11240	574.344
11241	573.695
11242	567.927
11243	574.055
11244	572.641
11245	573.648
11246	567.68
11247	567.528
11248	568.141
11249	657.016
11250	613.75
11251	569.875
11252	565.43
11253	569.859
11254	569.914
11255	657.477
11256	681.641
11257	567.695
11258	567.844
11259	572.207
11260	565.926
11261	567.293
11262	568.793
11263	569.906
11264	570.527
11265	657.984
11266	571.469
11267	571.758
11268	661.367
11269	679.984
11270	570.297
11271	571.18
11272	571.266
11273	567.26
11274	571.484
11275	567.062
11276	573.766
11277	571.242
11278	681.008
11279	620.391
11280	567.728
11281	571.469
11282	569.336
11283	568.469
11284	569.911
11285	574.812
11286	570.25
11287	573.246
11288	573.328
11289	649.797
11290	565.652
11291	576.008
11292	573.105
11293	569.035
11294	564.758
11295	571.277
11296	567.598
11297	740.051
11298	566.625
11299	573.875
11300	567.953
11301	572.289
11302	569.982
11303	576.961
11304	563.95
11305	652.703
11306	576.945
11307	567.369
11308	894.094
11309	568.836
11310	570.703
11311	569.922
11312	562.385
11313	569.875
11314	572.367
11315	571.227
11316	568.734
11317	569.021
11318	568.18
11319	571.504
11320	566.5
11321	673.602
11322	573.5
11323	571.516
11324	570.02
11325	571.094
11326	461.375
11327	571.332
11328	565.203
11329	569.918
11330	566.594
11331	569.234
11332	567.578
11333	569.473
11334	569.367
11335	572.348
11336	568.617
11337	567.507
11338	648.242
11339	568.07
11340	572.094
11341	567.5
11342	560.689
11343	576.906
11344	565.457
11345	571.039
11346	652.969
11347	576.465
11348	567.828
11349	570.628
11350	571.562
11351	575.438
11352	674.984
11353	572.516
11354	566.789
11355	609.203
11356	571.578
11357	576.047
11358	572.914
11359	577.84
11360	575.523
11361	571.371
11362	654.973
11363	579.312
11364	574.688
11365	566.67
11366	571.995
11367	578.312
11368	570.137
11369	581.079
11370	577.336
11371	579.598
11372	568.244
11373	572.477
11374	573.814
11375	576.039
11376	571.949
11377	573.559
11378	669.523
11379	580.266
11380	573.621
11381	584.369
11382	566.822
11383	575.837
11384	681.07
11385	580.618
11386	572.223
11387	571.398
11388	575.691
11389	574.555
11390	573.418
11391	577.59
11392	661.826
11393	573.57
11394	571.728
11395	576.455
11396	575.44
11397	563.318
11398	668.07
11399	574.121
11400	572.805
11401	571.52
11402	575.379
11403	579.219
11404	566.34
11405	575.533
11406	660.388
11407	580.497
11408	661.129
11409	752.213
11410	651.906
11411	576.243
11412	574.22
11413	568.957
11414	575.623
11415	574.84
11416	569.309
11417	578.781
11418	574.406
11419	576
11420	578.707
11421	573.77
11422	601.994
11423	585.617
11424	574.653
11425	655.237
11426	576.684
11427	573.01
11428	579.18
11429	574.043
11430	573.688
11431	573.375
11432	574.23
11433	576.539
11434	576.766
11435	579.256
11436	574.108
11437	568.568
11438	573.414
11439	574.429
11440	576.453
11441	570.09
11442	570.02
11443	574.883
11444	570.266
11445	574.703
11446	572.883
11447	573.02
11448	577.305
11449	576.306
11450	577.742
11451	210
11452	660.098
11453	577.238
11454	576.235
11455	570.297
11456	572.41
11457	569.938
11458	572.766
11459	659.715
11460	669.594
11461	581.258
11462	573.328
11463	576.473
11464	572.471
11465	592.113
11466	589.691
11467	675.219
11468	586.594
11469	584.855
11470	588.426
11471	629.992
11472	584.094
11473	587.672
11474	589.102
11475	587.502
11476	588.086
11477	585.373
11478	634.969
11479	587.01
11480	587.16
11481	590.191
11482	589.227
11483	592.336
11484	588.387
11485	590.016
11486	589.695
11487	687.715
11488	685.223
11489	590.5
11490	592.67
11491	587.863
11492	583.963
11493	627.25
11494	584.075
11495	582.805
11496	588.488
11497	587.135
11498	589.285
11499	587.664
11500	590.762
11501	585.246
11502	586.156
11503	590.504
11504	589.992
11505	590.09
11506	592.893
11507	591.076
11508	585.461
11509	586.735
11510	706.535
11511	589.998
11512	591.68
11513	579.469
11514	591.34
11515	591.686
11516	637.766
11517	582.613
11518	587.004
11519	585.305
11520	583.457
11521	590.012
11522	588.66
11523	587.296
11524	586.633
11525	585.92
11526	585.352
11527	588.961
11528	596.731
11529	586.669
11530	586.275
11531	593.983
11532	583.947
11533	590.37
11534	591.842
11535	594.773
11536	590.375
11537	582.559
11538	592.402
11539	586.953
11540	591.941
11541	589.26
11542	590.16
11543	588.016
11544	587.09
11545	589.064
11546	582.436
11547	586.896
11548	588.352
11549	586.784
11550	588.443
11551	582.24
11552	40.0234
11553	589.715
11554	585.117
11555	589.133
11556	684.398
11557	582.332
11558	691.871
11559	586.938
11560	591.576
11561	587.168
11562	590.508
11563	591.69
11564	586.836
11565	589.906
11566	589.65
11567	589.463
11568	586.375
11569	584.531
11570	671.805
11571	588.857
11572	587.383
11573	691.488
11574	586.914
11575	587.895
11576	585.988
11577	621.117
11578	591.776
11579	583.57
11580	591.193
11581	589.285
11582	590.045
11583	588.305
11584	586.158
11585	587.172
11586	586.539
11587	585.244
11588	585.953
11589	584.539
11590	588.617
11591	644.211
11592	580.125
11593	589.119
11594	591.894
11595	589.366
11596	582.666
11597	588.523
11598	693.793
11599	590.754
11600	584.344
11601	582.836
11602	584.229
11603	589.833
11604	580.223
11605	584.34
11606	586.77
11607	591.113
11608	590.188
11609	580.793
