21.6485	-72.9583	19.2081	-137.642
17.7063	-3.26673	4.9724	134.188
21.6649	161.507	19.1748	96.8078
23.1188	-132.474	12.1867	159.232
6.1368	80.6891	24.604	25.8389
10.0334	-172.33	14.5521	-49.8688
3.94459	-14.3046	23.8918	-65.4599
20.3536	112.324	21.2523	48.6032
3.07921	24.2705	20.2916	136.224
21.4585	105.365	19.5758	40.846
22.6865	111.072	7.92466	38.361
13.567	15.8259	10.6811	141.951
22.0247	-150.094	5.23606	130.799
22.3968	-70.2711	17.3356	-135.787
2.46507	10.4962	23.2819	-35.0784
23.117	-147.984	12.5896	143.996
10.6135	-113.313	13.9676	9.68066
22.9915	132.626	9.96238	62.4706
20.2532	179.894	1.63681	34.1985
9.57973	-68.3836	25.246	-126.254
19.6354	15.7954	22.0628	-47.4912
15.8405	50.9376	7.73192	-178.956
1.81189	116.742	21.1246	-139.495
20.6892	139.957	2.00717	24.5169
8.88987	168.437	25.1671	111.053
9.25974	-15.2293	25.2127	-72.879
19.4026	146.523	22.2922	83.3689
21.907	-140.916	4.85741	138.49
16.5214	3.51244	6.76285	135.545
22.4527	-124.929	17.1533	169.473
6.96858	53.9644	17.3531	173.453
15.7255	61.7866	7.89135	-168.383
22.7839	147.984	15.8212	81.7658
22.712	150.807	8.05939	78.3035
4.07641	-63.4054	23.941	-114.875
3.68845	-112.7	23.7938	-163.187
6.72134	-44.1605	17.5594	75.0478
18.3431	-4.96545	23.1763	-67.5473
23.0903	93.0641	11.2018	24.0277
19.6527	87.759	1.98143	-98.2739
19.1838	-106.665	2.62716	50.2455
7.56247	112.199	24.9436	55.8853
15.9615	20.4594	24.4735	-40.9265
18.8814	-114.796	3.09815	35.466
1.18735	42.5159	22.6483	12.8508
9.09703	66.5315	25.1935	8.99729
1.38434	154.005	22.7564	119.846
17.1009	3.23713	5.90375	137.468
2.40588	61.7833	23.2551	16.5662
17.5742	37.8919	5.17841	174.533
21.1316	50.5968	20.1434	-13.6618
19.8946	-16.6424	1.74433	171.117
7.09002	-11.2307	24.8421	-67.1044
22.4828	65.4662	6.95909	-8.96673
14.4499	71.7666	24.9483	11.1324
7.65168	104.645	24.9614	48.2531
14.6798	129.244	9.28933	-102.996
11.9103	-72.1642	12.5917	52.0794
23.1188	-49.3751	12.4097	-117.516
11.9805	-67.506	25.3023	-126.841
21.2554	-43.6695	3.08881	-136.6
15.7181	-178.076	24.5655	120.659
6.23731	137.745	24.6312	82.7762
17.0409	11.2368	5.99408	145.208
4.51564	118.411	19.28	-125.664
20.1733	-46.882	1.62925	161.174
18.2363	97.8265	4.13232	-120.529
10.2264	-155.169	25.2955	146.536
12.3845	38.4675	12.0632	163.205
19.5638	-66.9961	2.08993	102.868
20.6201	93.5307	1.91494	-25.9548
5.61738	-177.05	24.4557	128.762
20.1257	-81.5055	1.63389	122.857
20.9076	152.793	20.4934	88.6987
6.36998	-106.729	17.8478	12.0608
23.0593	82.0815	10.7115	12.6308
0.58779	-151.951	22.1766	-132.227
22.5895	59.302	7.44261	-14.2129
18.0064	38.4302	23.4109	-23.9775
23.1186	78.4606	12.1632	10.1495
4.38257	1.34483	24.0521	-50.7916
21.7997	-129.444	18.8915	165.731
14.7913	-23.3313	24.8603	-84.1367
17.5028	-82.4401	5.28916	53.7902
3.10241	149.935	20.2759	-98.022
19.3501	-48.2068	2.38102	113.581
20.8977	100.279	20.5083	36.1924
15.865	-168.794	24.5108	129.868
6.2918	-152.823	17.9112	-34.1305
22.4398	102.413	17.1961	36.8339
11.5788	-83.135	12.9529	40.7773
21.8516	-167.242	18.7771	127.882
15.6037	77.3039	8.05907	-153.145
12.1822	-42.1518	12.2903	82.372
6.79099	129.486	17.5015	-111.225
19.3666	130.425	2.35743	-67.2444
19.8256	68.1989	1.80147	-108.379
14.1566	177.918	25.0157	117.432
1.51465	68.7301	21.3159	168.579
22.5973	96.4212	16.6345	30.5863
3.75299	-139.014	19.8271	-24.8682
1.36076	-168.91	21.4156	-71.8038
22.8198	154.309	15.637	88.0012
1.78118	99.1721	22.9598	59.1679
15.0511	-124.638	24.7862	174.427
16.5354	-125.311	6.74248	6.76698
20.4226	41.5644	1.71735	-91.2131
19.6738	29.814	22.0235	-33.4948
2.68552	100.98	23.3797	54.2083
14.2244	95.4556	9.87027	-137.505
21.9656	49.4703	5.04311	-30.3653
14.1962	-96.4725	25.007	-156.979
7.74136	-145.105	24.979	158.424
14.1336	178.551	25.0207	118.077
15.3424	82.2659	8.41436	-148.744
11.5319	9.17897	25.3192	-49.9022
21.6756	-34.1426	19.1531	-98.8511
19.3764	166.881	2.34334	-30.4568
19.6743	-4.54301	22.0229	-67.8521
2.83324	-59.7504	20.457	51.1684
15.9947	29.5285	7.51619	160.025
14.2956	-74.5835	24.9847	-135.14
8.77424	-159.405	25.1513	143.296
15.0903	41.6446	8.75152	170.137
22.9679	1.46218	14.7044	-65.3167
2.31444	104.328	23.2134	59.6987
18.2731	-128.084	4.07338	13.9236
20.7314	157.694	20.7499	93.723
20.357	66.4034	21.248	2.68003
23.0488	92.7355	13.9565	25.5496
21.0664	-64.6827	20.2482	-128.892
20.3835	-150.463	21.2147	145.797
13.6968	39.668	10.5235	165.964
19.1753	28.9156	22.503	-34.1115
14.9189	51.4432	8.97783	179.619
16.7195	179.762	24.1439	118.002
18.6591	-14.42	3.45326	132.228
23.0192	27.4489	10.2372	-42.4371
22.0482	-113.412	5.31427	167.761
18.694	102.616	3.3972	-110.222
21.4855	113.239	3.65452	25.7017
23.0067	-34.8718	14.3821	-101.823
15.5289	-32.7042	24.6327	-93.8763
16.6704	-19.2771	24.1673	-81.0136
22.3209	70.482	17.5701	5.07091
23.0452	43.3258	10.5311	-26.2861
18.1674	106.439	4.24266	-112.566
16.5959	150.555	24.2023	88.8559
4.21962	-51.6834	19.4951	63.6147
18.2528	13.0709	4.10591	154.877
6.63108	-58.8136	24.733	-114.221
20.4685	-151.967	1.75382	78.5534
12.5422	-21.7378	25.2619	-81.3808
18.6008	-12.7074	22.9829	-75.4244
11.703	167.896	12.8183	-68.0687
10.3092	-74.6388	14.2765	48.0744
22.7013	143.172	8.00217	70.5814
14.8249	94.1918	9.10084	-137.799
11.8773	-12.9713	12.6279	111.239
0.576538	120.815	22.0893	156.607
17.9337	-172.533	23.4589	125.096
23.1166	-71.6703	12.6132	-139.675
13.9202	-71.8955	25.0646	-132.261
21.0534	-36.437	2.64669	-135.556
9.88312	104.231	14.7006	-133.445
22.9258	-91.0312	15.0073	-157.653
12.6334	-118.281	25.2532	-177.974
18.2037	-99.3095	23.2758	-161.819
19.647	144.923	1.98813	-41.3888
23.0322	-158.988	10.379	131.26
2.86842	-152.823	20.4335	-41.7463
21.6478	-136.193	4.09138	139.303
2.92855	150.178	23.4847	102.287
11.3046	88.6799	25.3227	29.73
22.2609	-78.3631	17.746	-143.696
17.6811	75.2556	23.6193	13.0136
10.423	-90.4405	25.3057	-148.859
14.7636	-172.6	24.8679	126.609
21.9654	130.671	5.04259	50.8338
15.9324	-74.7901	7.60363	55.5456
4.72557	163.065	24.1714	110.271
6.67159	-21.7547	17.6005	97.3958
3.65009	144.065	23.7789	93.6848
17.926	-92.5085	4.62665	46.4785
18.4154	16.1015	3.845	159.627
15.3724	-124.706	8.37379	4.34586
5.03635	40.388	24.2747	-12.9375
19.7439	-137.824	1.88069	40.8767
22.2151	-35.7478	17.8752	-101.023
15.6521	57.7906	24.5894	-3.44239
17.6593	-173.615	23.6327	124.154
13.083	-83.1545	11.2583	42.3704
5.23262	118.309	24.3376	64.6749
10.2577	-73.8957	25.2973	-132.21
12.0914	35.5854	12.3914	160.015
21.47	-112.748	3.61442	159.395
0.869332	-66.3798	22.4536	-83.4742
10.4824	64.3829	25.3084	5.92725
22.0863	93.8356	18.2178	28.7122
22.4757	-126.702	6.92834	158.802
21.1991	70.9577	2.96026	-23.5391
15.3947	108.634	8.34369	-122.268
7.57671	4.16055	16.8337	124.299
14.1614	122.361	9.9493	-110.694
11.7068	-21.0143	12.8141	103.025
15.702	101.41	24.5714	40.1527
7.68451	-74.9454	24.9679	-131.366
18.117	146.027	23.336	83.5625
22.9329	-21.8221	9.4638	-92.5049
18.3053	107.096	4.02185	-110.571
17.7725	43.8501	4.86869	-178.259
10.4618	146.694	14.1222	-90.452
23.1187	93.1296	12.4247	24.9988
23.0721	-137.185	13.6584	155.458
22.3003	-117.619	17.6315	176.998
17.6442	95.972	23.6419	33.7487
19.1891	42.8426	2.61918	-160.107
16.9451	11.6868	24.0322	-50.186
6.63292	-115.273	17.6325	3.83185
2.38816	155.509	20.7513	-95.9529
16.5089	133.601	24.2423	71.9441
20.1447	-106.006	21.5057	-169.596
21.8736	179.514	18.7278	114.617
20.5097	94.2952	1.79166	-32.32
12.31	-38.249	12.1471	86.4095
22.2489	-13.3286	17.7803	-78.646
22.872	-74.9989	15.3456	-141.45
10.8038	52.7853	13.7718	175.956
9.97448	-151.296	14.6105	-28.8891
12.9538	14.8449	11.4095	140.218
19.0186	90.5089	2.88189	-116.508
22.3374	158.941	6.35963	83.1748
16.9533	154.593	6.12561	-71.8012
6.59046	-117.885	17.6674	1.16997
17.7418	81.7955	4.91678	-140.518
22.729	96.8102	16.0828	30.7175
16.9844	-40.4014	24.012	-102.294
13.1365	116.562	11.1953	-117.849
22.3984	141.367	17.3306	75.8491
14.8843	-177.807	9.02316	-49.6923
6.32607	121.466	24.6548	66.3952
20.6143	-119.164	20.9122	176.945
9.46927	169.402	25.2351	111.607
3.3556	48.5069	20.1031	161.455
22.5236	-160.134	16.9082	134.156
9.00837	-132.064	15.541	-10.5417
11.4612	52.2811	25.3207	-6.75946
19.1086	-43.7339	22.5624	-106.724
22.8602	-77.3722	8.94118	-148.668
19.8834	48.2426	21.8016	-15.1893
22.9868	81.4914	14.5542	14.633
3.77245	-9.0666	19.8135	105.132
15.6117	-58.8935	24.6038	-120.107
23.1099	-15.6783	12.9037	-83.4945
4.0904	-95.9686	19.588	19.0327
6.12067	134.245	24.5996	79.4139
12.6307	-79.4963	11.7831	45.51
20.1514	43.3058	21.4979	-20.2885
11.106	44.652	13.4566	168.108
21.7981	111.443	4.52482	29.3247
18.05	179.143	23.3816	116.713
19.7824	-57.9145	1.84193	122.954
6.08702	-70.1975	18.076	48.2346
13.0422	52.9262	11.3061	178.403
22.5359	108.903	7.19422	34.9316
22.5051	103.653	16.9739	37.9735
14.9932	-28.5104	8.88005	99.801
21.5696	-131.456	3.87704	142.646
21.5444	142.723	3.8095	56.3498
0.940241	-54.6194	21.6993	29.6173
16.7601	24.5692	6.41276	157.429
21.9189	96.1425	4.89475	15.7054
7.50099	-119.196	24.931	-175.454
21.9736	78.0985	18.4956	13.0981
7.02468	-121.302	17.3059	-1.75122
23.0492	-132.262	13.9521	160.55
21.9315	-115.504	18.5948	179.54
23.0872	54.4843	13.4221	-13.0121
22.5733	-97.8038	7.36623	-171.456
12.131	53.3764	25.2936	-6.04194
12.2584	54.3509	25.2851	-5.13758
18.2424	119.332	4.12265	-98.9649
21.6346	-129.428	19.236	165.9
11.148	-82.8667	13.4124	40.6288
21.7069	-130.518	19.0886	164.745
2.09629	86.7494	20.9412	-166.803
4.3369	-47.1613	24.0358	-99.2034
14.977	-124.4	8.90139	3.88177
15.2366	-28.9885	24.7293	-90.0156
20.4034	95.4176	21.1894	31.6645
17.2583	-136.17	5.6648	-1.21351
22.9832	-150.038	14.5837	143.12
22.7364	98.8948	16.0487	32.7858
15.2466	97.5783	8.54316	-133.626
22.6945	17.3311	7.96622	-55.3149
3.57705	-156.628	23.7502	153.202
5.99687	101.337	18.1479	-140.349
21.1407	144.432	2.83124	48.1876
22.8795	-177.146	15.3011	116.381
22.2313	37.8785	5.95655	-38.9373
22.1781	62.8108	5.76351	-14.561
3.80301	107.963	23.838	57.1668
16.7203	-56.3554	24.1435	-118.117
14.5647	-7.55586	24.9199	-68.2477
22.6323	-133.808	7.64941	153.034
14.6448	146.663	24.8994	85.9307
20.4624	-139.971	1.7486	90.1159
12.7457	-85.5665	25.2417	-145.319
23.033	-46.0917	10.3873	-115.836
18.292	63.2888	23.2132	0.733564
17.1797	-15.2755	23.9089	-77.2653
23.058	85.5563	13.8464	18.3079
6.76973	-77.7004	17.5192	41.5636
4.96426	-147.315	18.947	-30.5561
21.047	128.07	20.2789	63.875
3.72405	78.3016	23.8076	27.7164
19.4166	-11.4237	2.28681	152.631
14.3997	145.526	9.64851	-87.167
21.9663	50.7937	18.5129	-14.1991
1.81372	-47.4901	21.1235	56.2933
22.4048	75.5232	6.63004	0.388606
22.9554	-66.6742	14.7989	-133.404
9.70469	52.1838	14.8753	174.345
12.4712	-172.647	11.9649	-47.8158
22.4745	-112.576	17.0796	-178.207
21.3232	123.958	3.24891	32.7748
7.94384	156.392	16.5117	-83.0993
22.3664	-44.2236	17.4313	-109.697
9.74742	-144.562	25.2611	157.455
19.2129	-78.0536	2.58316	79.6377
2.69109	-3.83813	23.3822	-50.6377
14.085	177.05	10.0449	-56.1166
20.45	121.491	21.1298	57.7077
12.7753	-177.576	11.6168	-52.4073
9.57371	15.4758	15.0024	137.517
4.19619	154.995	23.985	103.254
22.926	15.7733	9.41041	-54.969
15.4137	-158.629	24.6718	140.256
8.36411	-146.854	25.0896	156.162
22.3707	158.816	6.49177	83.365
22.8348	-86.1688	8.7756	-157.673
22.945	113.623	9.56033	43.0459
19.0707	-73.7876	22.5957	-136.757
16.5323	40.4202	6.74703	172.488
3.86274	-38.455	23.8608	-89.4055
0.771375	4.09606	22.3828	-6.16557
23.0957	154.549	13.2626	86.9558
17.2401	-18.36	5.69257	116.509
12.3096	8.80871	25.2813	-50.7078
22.1741	130.242	17.9873	65.0166
12.8876	-24.1111	11.4867	101.185
4.93663	-33.7558	18.9677	82.955
22.0652	-51.9127	18.2712	-117.012
22.7129	-158.633	16.1555	135.309
21.0981	-52.7359	2.73986	-150.342
20.9435	-59.7817	2.42988	-163.029
8.92898	48.0746	25.1723	-9.3381
17.7172	-46.9661	4.9553	90.5591
18.0785	44.137	4.3844	-175.653
8.9535	-118.171	15.5925	3.30097
12.9959	27.1191	11.3604	152.541
23.1184	-44.9111	12.4678	-113.013
22.5455	-155.584	7.23808	130.528
23.0584	64.2703	10.6997	-5.19087
22.4454	-87.4363	17.1777	-153.023
21.235	-102.129	19.9717	-166.467
16.0936	147.323	7.3767	-81.918
17.5763	163.928	5.17523	-59.4187
20.3495	132.969	1.67192	-5.27269
21.8401	37.5938	18.8028	-27.2706
20.7039	51.7073	2.0282	-62.9132
11.9323	158.29	25.3048	98.9821
21.2514	135.221	19.9439	70.87
22.2952	41.4658	6.19628	-34.7089
22.483	-40.7721	6.95983	-115.203
11.558	72.5279	25.3186	13.4317
6.25991	-58.0847	24.6372	-113.08
6.07655	-49.5104	18.0843	68.9081
19.0517	-125.119	22.6123	171.922
14.3146	-29.2877	24.9803	-89.8536
18.4249	100.372	23.1163	37.747
21.5521	171.063	19.3985	106.464
15.9802	155.943	7.53652	-73.598
23.0354	55.6053	10.4147	-14.1135
16.7446	29.9654	6.43572	162.768
8.83213	75.2666	25.1593	17.9251
5.32881	-78.1466	18.6701	39.2098
20.7632	-42.6127	2.11744	-154.083
22.608	34.3629	7.53092	-38.997
5.3981	-143.869	18.6169	-26.4055
21.7461	150.637	4.37157	67.7332
17.5965	96.9368	5.14384	-126.29
0.646939	-114.682	21.95	-55.6228
12.3942	-116.894	25.2747	-176.456
14.4471	165.487	24.949	104.854
9.82063	-127.429	25.2672	174.539
12.1686	-27.0607	12.3055	97.4489
23.115	-8.18689	11.8903	-76.6935
13.3304	51.1099	25.1669	-8.95131
14.6377	-1.24898	24.9012	-61.9775
18.8302	-93.1332	22.7997	-155.973
20.1901	-115.244	1.62923	94.1173
10.3626	73.0454	25.3029	14.6647
3.46985	129.701	23.7077	79.8534
17.5437	-147.339	5.22588	-10.8764
19.8752	49.1	21.8106	-14.327
7.86601	-46.4969	16.5805	73.934
13.9715	-99.6128	25.0544	-160.005
1.28846	62.8464	21.4628	158.417
21.0395	-105.408	20.2907	-169.597
9.56537	167.911	25.2446	110.05
20.3652	74.8037	1.68032	-62.2477
1.71123	117.046	22.9251	77.8658
6.01462	75.6981	18.1338	-165.965
22.0708	-111.03	5.39006	170.406
20.163	-179.304	21.4842	117.095
11.8488	-15.2854	25.3087	-74.5465
1.81611	70.73	22.9771	30.3385
22.8592	61.5806	15.42	-4.83345
22.924	29.8124	15.0195	-36.8032
22.2891	-157.08	17.6643	137.551
15.0301	-126.424	8.83127	1.95588
15.9237	144.92	24.4883	83.5523
0.723572	-80.294	21.8709	-11.0843
23.069	65.5058	10.8471	-3.8269
16.5792	71.3237	24.2101	9.63249
15.435	22.0102	24.6646	-39.1154
13.1271	-30.6361	25.1959	-90.5907
9.46383	16.251	15.1084	138.192
7.79757	92.4128	24.9898	35.8939
9.00934	-158.982	15.5401	-37.4588
21.182	-114.786	20.0605	-179.083
4.85248	82.0947	24.2141	29.0766
3.24269	60.7289	20.1805	173.289
22.4289	113.815	17.2319	48.2519
7.13071	-163.451	24.8513	140.636
19.1344	-63.5676	22.5395	-126.572
21.2141	96.951	2.99405	2.8816
9.63267	-111.281	14.9453	10.8145
22.9001	-112.081	15.1748	-178.617
9.14375	44.1274	25.1992	-13.4402
20.0577	105.979	1.65186	-54.8125
11.7024	113.509	12.819	-122.456
23.1176	-29.7091	12.5419	-97.7611
7.42494	-135.839	24.9152	167.972
20.9419	-135.454	20.4415	160.428
22.9571	-103.949	9.6597	-174.419
13.3371	-5.85866	25.1659	-65.9233
5.78341	-28.4744	24.5045	-82.8841
10.729	-59.4493	25.3171	-118.057
2.9194	50.3902	20.3993	161.69
11.6284	95.155	12.8992	-140.884
8.80806	-84.6375	15.728	36.6991
21.5544	50.2876	19.3941	-14.3129
9.4998	-53.3059	15.0738	68.6682
17.4535	116.225	23.7553	54.098
2.24641	176.744	23.1821	132.582
7.56801	-176.123	16.8412	-55.9945
13.2637	31.2709	11.0446	157.014
11.3808	102.889	25.3219	43.8945
22.9889	-24.1376	14.5368	-91.0053
22.6218	-49.6955	16.5386	-115.575
23.1097	-6.13968	11.6779	-74.8039
2.23353	-96.3949	20.8521	11.1026
11.3623	152.438	25.3222	93.4546
23.071	27.834	13.6741	-39.5137
5.08828	72.793	18.8534	-170.238
13.3752	27.8338	10.9118	153.715
12.3901	91.2499	12.0568	-144.006
5.92655	32.2053	24.5455	-22.3876
3.13923	60.0585	20.2509	172.242
12.8783	-168.102	25.227	132.075
22.1342	76.9488	18.0937	11.7704
14.3139	-118.366	9.75734	8.80841
17.9628	-144.777	4.56836	-5.50844
21.4643	-64.1157	19.565	-128.639
12.794	-110.274	11.5951	14.9154
21.1469	-79.4753	2.8447	-175.528
14.0307	-96.7555	25.0423	-157.177
20.0725	-77.4048	21.5898	-140.951
9.98474	16.8527	25.2798	-41.2866
11.2615	115.067	13.2924	-121.329
20.1269	143.737	1.63369	-11.8095
21.9745	56.5437	18.4934	-8.45769
1.0873	-22.4816	22.5906	-49.1472
10.5054	-36.3944	25.3094	-94.8643
23.0502	-13.5659	10.5923	-83.1226
10.6899	113.667	25.3159	55.0837
5.4615	-33.4802	24.4087	-87.4515
0.779284	17.4447	21.8225	91.7594
9.73622	51.0442	14.8445	173.234
10.8332	63.3216	25.3196	4.6512
14.4927	-77.218	24.9378	-137.874
4.6649	-46.1927	24.1507	-98.8767
10.3978	-134.534	14.1871	-11.7389
23.1125	-13.3963	12.8112	-81.2717
22.6724	-34.8563	7.85158	-107.683
3.3584	104.81	20.1012	-142.233
7.54959	174.021	24.9409	117.719
16.7898	3.97845	6.36887	136.948
1.69919	-71.3972	22.919	-110.428
20.9477	-131.351	2.43793	125.573
22.4367	-138.581	6.76244	146.575
10.72	-110.227	25.3168	-168.829
19.4526	-106.751	2.23702	58.6194
10.7244	-41.7401	13.8537	81.3567
7.93611	-74.6272	16.5185	45.8734
7.46853	-133.096	16.9273	-13.0701
11.7494	-154.146	25.3127	146.649
0.803911	174.998	22.4074	162.189
19.52	-3.49292	2.14656	164.519
8.34338	24.2264	16.1539	145.124
15.9921	-154.773	7.51991	-24.2838
4.06758	32.1242	23.9377	-19.3251
21.1833	-59.6449	20.0583	-123.943
